NODE_17_length_162477_cov_436.858153_144	Hamap,Pfam,TIGRFAM,Pfam,Pfam	MF_02019,PF08245,TIGR01143,PF02875,PF01225	IPR005863,IPR013221,IPR004101,IPR000713	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase [murF].,Mur ligase middle domain,murF: UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase,Mur ligase family, glutamate ligase domain,Mur ligase family, catalytic domain	GO:0005524,GO:0005737,GO:0047480,GO:0071555,GO:0009058,GO:0016874	KEGG:00300+6.3.2.10,KEGG:00550+6.3.2.10
NODE_179_length_6587_cov_269.885487_4	Pfam,Pfam,CDD,CDD,CDD,TIGRFAM,TIGRFAM,CDD,Pfam,Pfam,Pfam	PF02518,PF16927,cd00075,cd00130,cd00130,TIGR00229,TIGR00229,cd00082,PF00512,PF13426,PF13426	IPR003594,IPR031621,IPR000014,IPR003661	Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase,N-terminal 7TM region of histidine kinase,HATPase_c,PAS,PAS,sensory_box: PAS domain S-box protein,sensory_box: PAS domain S-box protein,HisKA,His Kinase A (phospho-acceptor) domain,PAS domain,PAS domain	GO:0000155,GO:0007165	"NA"
NODE_179_length_6587_cov_269.885487_5	CDD,Pfam	cd00156,PF00072	IPR001789	REC,Response regulator receiver domain	GO:0000160	"NA"
NODE_179_length_6587_cov_269.885487_6	CDD,Pfam,TIGRFAM,Pfam,CDD,CDD,Pfam,TIGRFAM	cd00156,PF08448,TIGR00229,PF01966,cd00130,cd00077,PF00072,TIGR00277	IPR001789,IPR013656,IPR000014,IPR006674,IPR003607,IPR006675	REC,PAS fold,sensory_box: PAS domain S-box protein,HD domain,PAS,HDc,Response regulator receiver domain,HDIG: HDIG domain	GO:0000160	"NA"
NODE_1790_length_929_cov_2.248284_1	Pfam,Pfam,CDD,Pfam,TIGRFAM,CDD	PF00158,PF06506,cd00130,PF00989,TIGR00229,cd00009	IPR002078,IPR010524,IPR000014,IPR013767	Sigma-54 interaction domain,Propionate catabolism activator,PAS,PAS fold,sensory_box: PAS domain S-box protein,AAA	GO:0005524,GO:0006355,GO:0008134,GO:0000156,GO:0000160,GO:0003677	"NA"
NODE_1791_length_928_cov_1.902635_1	Pfam	PF03030	IPR004131	Inorganic H+ pyrophosphatase	GO:0004427,GO:0009678,GO:0015992,GO:0016020	KEGG:00190+3.6.1.1
NODE_1792_length_928_cov_1.888889_1	Pfam	PF01496	IPR002490	V-type ATPase 116kDa subunit family	GO:0015078,GO:0015991,GO:0033179	"NA"
NODE_1793_length_928_cov_1.485682_1	Pfam	PF11385	IPR021525	Protein of unknown function (DUF3189)	"NA"	"NA"
NODE_1793_length_928_cov_1.485682_2	Pfam	PF11385	IPR021525	Protein of unknown function (DUF3189)	"NA"	"NA"
NODE_1793_length_928_cov_1.485682_3	Pfam	PF01926	IPR006073	50S ribosome-binding GTPase	GO:0005525	"NA"
NODE_1794_length_927_cov_17.144495_1	Pfam	PF06782	IPR009620	Uncharacterised protein family (UPF0236)	"NA"	"NA"
NODE_1796_length_927_cov_1.697248_1	CDD,Pfam	cd06261,PF00528	IPR000515	TM_PBP2,Binding-protein-dependent transport system inner membrane component	GO:0006810,GO:0016020	"NA"
NODE_1797_length_926_cov_2.323766_1	Pfam	PF00682	IPR000891	HMGL-like	GO:0003824	"NA"
NODE_1798_length_926_cov_1.461538_1	Pfam,Pfam	PF03129,PF00587	IPR004154,IPR002314	Anticodon binding domain,tRNA synthetase class II core domain (G, H, P, S and T)	GO:0000166,GO:0004812,GO:0005524,GO:0006418	"NA"
NODE_1799_length_926_cov_1.436280_1	Pfam	PF00933	IPR001764	Glycosyl hydrolase family 3 N terminal domain	GO:0004553,GO:0005975	"NA"
NODE_18_length_159534_cov_465.129371_1	Pfam,Pfam,Pfam,Pfam	PF12733,PF00395,PF00395,PF00395	IPR025883,IPR001119	Cadherin-like beta sandwich domain,S-layer homology domain,S-layer homology domain,S-layer homology domain	"NA"	"NA"
NODE_18_length_159534_cov_465.129371_10	Pfam,CDD,CDD,Pfam,TIGRFAM,Pfam	PF02775,cd07035,cd02015,PF02776,TIGR00118,PF00205	IPR011766,IPR012001,IPR012846,IPR012000	Thiamine pyrophosphate enzyme, C-terminal TPP binding domain,TPP_PYR_POX_like,TPP_AHAS,Thiamine pyrophosphate enzyme, N-terminal TPP binding domain,acolac_lg: acetolactate synthase, large subunit, biosynthetic type,Thiamine pyrophosphate enzyme, central domain	GO:0003824,GO:0030976,GO:0000287,GO:0003984,GO:0009082,GO:0050660	KEGG:00290+2.2.1.6,KEGG:00650+2.2.1.6,KEGG:00660+2.2.1.6,KEGG:00770+2.2.1.6
NODE_18_length_159534_cov_465.129371_100	Pfam	PF01551	IPR016047	Peptidase family M23	"NA"	"NA"
NODE_18_length_159534_cov_465.129371_101	Pfam,TIGRFAM	PF12116,TIGR02844	IPR014208	Stage III sporulation protein D,spore_III_D: sporulation transcriptional regulator SpoIIID	"NA"	"NA"
NODE_18_length_159534_cov_465.129371_102	TIGRFAM,CDD,Pfam	TIGR00904,cd10225,PF06723	IPR004753	mreB: cell shape determining protein, MreB/Mrl family,MreB_like,MreB/Mbl protein	GO:0000902	"NA"
NODE_18_length_159534_cov_465.129371_103	Pfam,TIGRFAM,Pfam	PF06429,TIGR03506,PF00460	IPR010930,IPR020013,IPR001444	Flagellar basal body rod FlgEFG protein C-terminal,FlgEFG_subfam: flagellar hook-basal body protein,Flagella basal body rod protein	GO:0071973	"NA"
NODE_18_length_159534_cov_465.129371_104	Pfam,TIGRFAM,Pfam,TIGRFAM,TIGRFAM	PF06429,TIGR02488,PF00460,TIGR03506,TIGR03506	IPR010930,IPR012834,IPR001444,IPR020013	Flagellar basal body rod FlgEFG protein C-terminal,flgG_G_neg: flagellar basal-body rod protein FlgG,Flagella basal body rod protein,FlgEFG_subfam: flagellar hook-basal body protein,FlgEFG_subfam: flagellar hook-basal body protein	GO:0009426,GO:0071973	"NA"
NODE_18_length_159534_cov_465.129371_105	Pfam	PF10135	IPR019301	Rod binding protein	"NA"	"NA"
NODE_18_length_159534_cov_465.129371_106	Pfam	PF09992	IPR018711	Phosphodiester glycosidase	"NA"	"NA"
NODE_18_length_159534_cov_465.129371_107	Pfam	PF00005	IPR003439	ABC transporter	GO:0005524,GO:0016887	"NA"
NODE_18_length_159534_cov_465.129371_108	Pfam,TIGRFAM,Hamap,CDD	PF07977,TIGR01750,MF_00406,cd01288	IPR013114,IPR010084	FabA-like domain,fabZ: beta-hydroxyacyl-(acyl-carrier-protein) dehydratase FabZ,3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ [fabZ].,FabZ	GO:0005737,GO:0006633,GO:0016836	KEGG:00061+4.2.1.59,KEGG:00780+4.2.1.59
NODE_18_length_159534_cov_465.129371_109	Pfam,TIGRFAM,Pfam,Hamap,Pfam	PF01225,TIGR01082,PF02875,MF_00046,PF08245	IPR000713,IPR005758,IPR004101,IPR013221	Mur ligase family, catalytic domain,murC: UDP-N-acetylmuramate--L-alanine ligase,Mur ligase family, glutamate ligase domain,UDP-N-acetylmuramate--L-alanine ligase [murC].,Mur ligase middle domain	GO:0005524,GO:0009058,GO:0008763,GO:0009252,GO:0016874	KEGG:00471+6.3.2.8,KEGG:00550+6.3.2.8
NODE_18_length_159534_cov_465.129371_11	Pfam,CDD,TIGRFAM,Pfam	PF10369,cd04878,TIGR00119,PF13710	IPR019455,IPR004789	Small subunit of acetolactate synthase,ACT_AHAS,acolac_sm: acetolactate synthase, small subunit,ACT domain	GO:0003984,GO:0009082	KEGG:00290+2.2.1.6,KEGG:00650+2.2.1.6,KEGG:00660+2.2.1.6,KEGG:00770+2.2.1.6
NODE_18_length_159534_cov_465.129371_110	CDD,Pfam,TIGRFAM,Pfam	cd06223,PF09182,TIGR01743,PF00156	IPR000836,IPR015265,IPR010078	PRTases_typeI,Bacterial purine repressor, N-terminal,purR_Bsub: pur operon repressor PurR,Phosphoribosyl transferase domain	GO:0009116,GO:0003677,GO:0006355,GO:0045892,GO:0045982	"NA"
NODE_18_length_159534_cov_465.129371_111	Pfam,Hamap	PF04026,MF_00819	IPR007170	SpoVG,Putative septation protein SpoVG [spoVG].	GO:0030435	"NA"
NODE_18_length_159534_cov_465.129371_112	Pfam,CDD,TIGRFAM,Pfam,Pfam,Pfam,Pfam,CDD,Hamap	PF00483,cd02540,TIGR01173,PF00132,PF00132,PF00132,PF00132,cd03353,MF_01631	IPR005835,IPR005882,IPR001451	Nucleotidyl transferase,GT2_GlmU_N_bac,glmU: UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase,Bacterial transferase hexapeptide (six repeats),Bacterial transferase hexapeptide (six repeats),Bacterial transferase hexapeptide (six repeats),Bacterial transferase hexapeptide (six repeats),LbH_GlmU_C,Bifunctional protein GlmU [glmU].	GO:0009058,GO:0016779,GO:0000287,GO:0000902,GO:0003977,GO:0005737,GO:0009103,GO:0009252,GO:0019134	KEGG:00520+2.3.1.157+2.7.7.23,KEGG:00561+2.3.1.15,KEGG:00564+2.3.1.15
NODE_18_length_159534_cov_465.129371_113	Hamap,Pfam,TIGRFAM,CDD,Pfam	MF_00583_B,PF13793,TIGR01251,cd06223,PF14572	IPR005946,IPR029099,IPR000836	Ribose-phosphate pyrophosphokinase [prs].,N-terminal domain of ribose phosphate pyrophosphokinase,ribP_PPkin: ribose-phosphate diphosphokinase,PRTases_typeI,Phosphoribosyl synthetase-associated domain	GO:0000287,GO:0004749,GO:0009165,GO:0009116	KEGG:00030+2.7.6.1,KEGG:00230+2.7.6.1
NODE_18_length_159534_cov_465.129371_114	Pfam,CDD,Hamap,TIGRFAM	PF01195,cd00462,MF_00083,TIGR00447	IPR001328	Peptidyl-tRNA hydrolase,PTH,Peptidyl-tRNA hydrolase [pth].,pth: aminoacyl-tRNA hydrolase	GO:0004045	"NA"
NODE_18_length_159534_cov_465.129371_115	Pfam,TIGRFAM,CDD,CDD,Pfam,Hamap,Pfam,Pfam	PF03461,TIGR00580,cd00079,cd00046,PF00271,MF_00969,PF02559,PF00270	IPR005118,IPR004576,IPR001650,IPR003711,IPR011545	TRCF domain,mfd: transcription-repair coupling factor,HELICc,DEXDc,Helicase conserved C-terminal domain,Transcription-repair-coupling factor [mfd].,CarD-like/TRCF domain,DEAD/DEAH box helicase	GO:0006281,GO:0003684,GO:0005524,GO:0003676	"NA"
NODE_18_length_159534_cov_465.129371_116	Pfam	PF13616	"NA"	PPIC-type PPIASE domain	"NA"	"NA"
NODE_18_length_159534_cov_465.129371_118	Pfam	PF12833	IPR018060	Helix-turn-helix domain	GO:0003700,GO:0006355,GO:0043565	"NA"
NODE_18_length_159534_cov_465.129371_119	Pfam	PF01243	IPR011576	Pyridoxamine 5'-phosphate oxidase	"NA"	KEGG:00750+1.4.3.5
NODE_18_length_159534_cov_465.129371_12	Pfam,Hamap,TIGRFAM,Pfam	PF01450,MF_00435,TIGR00465,PF07991	IPR000506,IPR013023,IPR013116	Acetohydroxy acid isomeroreductase, catalytic domain,Ketol-acid reductoisomerase (NADP(+)) [ilvC].,ilvC: ketol-acid reductoisomerase,Acetohydroxy acid isomeroreductase, NADPH-binding domain	GO:0004455,GO:0009082,GO:0055114,GO:0016491	KEGG:00290+1.1.1.86,KEGG:00770+1.1.1.86
NODE_18_length_159534_cov_465.129371_120	Hamap,Pfam,CDD,TIGRFAM	MF_02078,PF03023,cd13123,TIGR01695	IPR004268	Probable lipid II flippase MurJ [murJ].,MviN-like protein,MATE_MurJ_like,murJ_mviN: murein biosynthesis integral membrane protein MurJ	"NA"	"NA"
NODE_18_length_159534_cov_465.129371_121	CDD,Pfam,Pfam	cd03801,PF13439,PF00534	IPR028098,IPR001296	GT1_YqgM_like,Glycosyltransferase Family 4,Glycosyl transferases group 1	"NA"	"NA"
NODE_18_length_159534_cov_465.129371_122	Pfam	PF04932	IPR007016	O-Antigen ligase	"NA"	"NA"
NODE_18_length_159534_cov_465.129371_123	CDD,Pfam	cd02513,PF02348	IPR003329	CMP-NeuAc_Synthase,Cytidylyltransferase	"NA"	KEGG:00540+2.7.7.38
NODE_18_length_159534_cov_465.129371_124	Pfam,CDD,TIGRFAM	PF02350,cd03786,TIGR03568	IPR003331,IPR020004	UDP-N-acetylglucosamine 2-epimerase,GT1_UDP-GlcNAc_2-Epimerase,NeuC_NnaA: UDP-N-acetyl-D-glucosamine 2-epimerase, UDP-hydrolysing	GO:0004553,GO:0006047	KEGG:00511+3.2.1.18,KEGG:00600+3.2.1.18
NODE_18_length_159534_cov_465.129371_125	Pfam,Pfam,TIGRFAM,CDD	PF03102,PF08666,TIGR03569,cd11615	IPR013132,IPR013974,IPR020007	NeuB family,SAF domain,NeuB_NnaB: N-acetylneuraminate synthase,SAF_NeuB_like	GO:0016051	KEGG:00520+2.5.1.101,KEGG:00900+2.5.1.10
NODE_18_length_159534_cov_465.129371_126	Pfam,Pfam,TIGRFAM,CDD	PF14602,PF00132,TIGR03570,cd03360	IPR001451,IPR020019	Hexapeptide repeat of succinyl-transferase,Bacterial transferase hexapeptide (six repeats),NeuD_NnaD: sugar O-acyltransferase, sialic acid O-acetyltransferase NeuD family,LbH_AT_putative	"NA"	"NA"
NODE_18_length_159534_cov_465.129371_127	CDD,CDD,Pfam	cd06426,cd04607,PF00483	IPR005835	NTP_transferase_like_2,CBS_pair_NTP_transferase_assoc,Nucleotidyl transferase	GO:0009058,GO:0016779	"NA"
NODE_18_length_159534_cov_465.129371_128	Pfam,TIGRFAM,CDD	PF01041,TIGR04181,cd00616	IPR000653,IPR026385	DegT/DnrJ/EryC1/StrS aminotransferase family,NHT_00031: aminotransferase, LLPSF_NHT_00031 family,AHBA_syn	"NA"	"NA"
NODE_18_length_159534_cov_465.129371_129	TIGRFAM,Pfam,CDD	TIGR04180,PF16363,cd05257	IPR026390,IPR016040	EDH_00030: NAD dependent epimerase/dehydratase, LLPSF_EDH_00030 family,GDP-mannose 4,6 dehydratase,Arna_like_SDR_e	"NA"	"NA"
NODE_18_length_159534_cov_465.129371_13	Pfam,TIGRFAM,Pfam,CDD	PF08502,TIGR00977,PF00682,cd07941	IPR013709,IPR005675,IPR000891	LeuA allosteric (dimerisation) domain,citramal_synth: citramalate synthase,HMGL-like,DRE_TIM_LeuA3	GO:0003852,GO:0009098,GO:0019752,GO:0046912,GO:0003824	KEGG:00290+2.3.3.13,KEGG:00620+2.3.3.13,KEGG:00290+2.3.1.182,KEGG:00660+2.3.1.182
NODE_18_length_159534_cov_465.129371_130	Pfam	PF04464	IPR007554	CDP-Glycerol:Poly(glycerophosphate) glycerophosphotransferase	GO:0016020,GO:0047355	"NA"
NODE_18_length_159534_cov_465.129371_131	Pfam	PF07478	IPR011095	D-ala D-ala ligase C-terminus	GO:0008716	KEGG:00473+6.3.2.4,KEGG:00550+6.3.2.4
NODE_18_length_159534_cov_465.129371_132	Pfam	PF02397	IPR003362	Bacterial sugar transferase	"NA"	"NA"
NODE_18_length_159534_cov_465.129371_133	Pfam	PF03328	IPR005000	HpcH/HpaI aldolase/citrate lyase family	GO:0003824	"NA"
NODE_18_length_159534_cov_465.129371_134	Pfam,Pfam,CDD	PF02719,PF13727,cd05237	IPR003869	Polysaccharide biosynthesis protein,CoA-binding domain,UDP_invert_4-6DH_SDR_e	"NA"	"NA"
NODE_18_length_159534_cov_465.129371_136	Pfam	PF02706	IPR003856	Chain length determinant protein	GO:0009103,GO:0016020	"NA"
NODE_18_length_159534_cov_465.129371_137	TIGRFAM,Pfam	TIGR01007,PF13614	IPR005702,IPR025669	eps_fam: capsular exopolysaccharide family,AAA domain	GO:0045226	"NA"
NODE_18_length_159534_cov_465.129371_139	Pfam,Pfam,TIGRFAM,TIGRFAM	PF04014,PF15714,TIGR02851,TIGR01439	IPR007159,IPR014213	Antidote-toxin recognition MazE, bacterial antitoxin,Stage V sporulation protein T C-terminal, transcription factor,spore_V_T: stage V sporulation protein T,lp_hng_hel_AbrB: transcriptional regulator, AbrB family	GO:0003677	"NA"
NODE_18_length_159534_cov_465.129371_140	CDD,TIGRFAM,CDD,Pfam,Pfam	cd11528,TIGR00444,cd11529,PF03819,PF03819	IPR011551,IPR004518	NTP-PPase_MazG_Nterm,mazG: MazG family protein,NTP-PPase_MazG_Cterm,MazG nucleotide pyrophosphohydrolase domain,MazG nucleotide pyrophosphohydrolase domain	"NA"	"NA"
NODE_18_length_159534_cov_465.129371_141	CDD,Pfam	cd13831,PF00216	IPR000119	HU,Bacterial DNA-binding protein	GO:0003677	"NA"
NODE_18_length_159534_cov_465.129371_142	CDD,Pfam	cd00165,PF01479	IPR002942	S4,S4 domain	GO:0003723	"NA"
NODE_18_length_159534_cov_465.129371_143	TIGRFAM,Pfam	TIGR02892,PF07873	IPR012504,IPR022476	spore_yabP: sporulation protein YabP,YabP family	"NA"	"NA"
NODE_18_length_159534_cov_465.129371_144	TIGRFAM,Pfam	TIGR02893,PF09578	IPR014242,IPR019074	spore_yabQ: spore cortex biosynthesis protein YabQ,Spore cortex protein YabQ (Spore_YabQ)	"NA"	"NA"
NODE_18_length_159534_cov_465.129371_145	Pfam	PF04977	IPR007060	Septum formation initiator	GO:0007049	"NA"
NODE_18_length_159534_cov_465.129371_146	CDD,Pfam	cd05692,PF00575	IPR003029	S1_RPS1_repeat_hs4,S1 RNA binding domain	GO:0003676	"NA"
NODE_18_length_159534_cov_465.129371_147	Pfam	PF00015	IPR004089	Methyl-accepting chemotaxis protein (MCP) signalling domain	GO:0004871,GO:0007165,GO:0016020	"NA"
NODE_18_length_159534_cov_465.129371_148	Pfam,CDD	PF03109,cd05121	IPR004147	ABC1 family,ABC1_ADCK3-like	"NA"	"NA"
NODE_18_length_159534_cov_465.129371_15	Hamap,TIGRFAM,Pfam,TIGRFAM	MF_02064,TIGR02895,PF04542,TIGR02937	IPR014244,IPR007627,IPR014284	RNA polymerase sigma factor SigI [sigI].,spore_sigI: RNA polymerase sigma-I factor,Sigma-70 region 2,sigma70-ECF: RNA polymerase sigma factor, sigma-70 family	GO:0003677,GO:0003700,GO:0006352,GO:0006355,GO:0016987	"NA"
NODE_18_length_159534_cov_465.129371_150	Pfam,Pfam,TIGRFAM,TIGRFAM,TIGRFAM,TIGRFAM,TIGRFAM,CDD,Pfam,Pfam	PF00690,PF00689,TIGR01494,TIGR01494,TIGR01494,TIGR01494,TIGR01517,cd02089,PF00702,PF00122	IPR004014,IPR006068,IPR001757,IPR006408	Cation transporter/ATPase, N-terminus,Cation transporting ATPase, C-terminus,ATPase_P-type: HAD ATPase, P-type, family IC,ATPase_P-type: HAD ATPase, P-type, family IC,ATPase_P-type: HAD ATPase, P-type, family IC,ATPase_P-type: HAD ATPase, P-type, family IC,ATPase-IIB_Ca: calcium-translocating P-type ATPase, PMCA-type,P-type_ATPase_Ca_prok,haloacid dehalogenase-like hydrolase,E1-E2 ATPase	GO:0016021,GO:0005388,GO:0005524,GO:0016020,GO:0070588	"NA"
NODE_18_length_159534_cov_465.129371_151	Pfam,Pfam	PF14278,PF00440	IPR001647	Transcriptional regulator C-terminal region,Bacterial regulatory proteins, tetR family	GO:0003677	"NA"
NODE_18_length_159534_cov_465.129371_16	Pfam	PF12791	IPR024449	Anti-sigma factor N-terminus	"NA"	"NA"
NODE_18_length_159534_cov_465.129371_17	Pfam	PF11026	IPR021279	Protein of unknown function (DUF2721)	"NA"	"NA"
NODE_18_length_159534_cov_465.129371_18	TIGRFAM,Pfam	TIGR00738,PF02082	IPR000944	rrf2_super: Rrf2 family protein,Transcriptional regulator	"NA"	"NA"
NODE_18_length_159534_cov_465.129371_19	Hamap,TIGRFAM,Pfam,Pfam	MF_00087,TIGR01035,PF05201,PF01488	IPR000343,IPR015895,IPR006151	Glutamyl-tRNA reductase [hemA].,hemA: glutamyl-tRNA reductase,Glutamyl-tRNAGlu reductase, N-terminal domain,Shikimate / quinate 5-dehydrogenase	GO:0008883,GO:0033014,GO:0050661,GO:0055114	KEGG:00860+1.2.1.70
NODE_18_length_159534_cov_465.129371_2	Pfam	PF05582	IPR008764	YabG peptidase U57	"NA"	"NA"
NODE_18_length_159534_cov_465.129371_20	Pfam,TIGRFAM	PF13241,TIGR01470	IPR006367	Putative NAD(P)-binding,cysG_Nterm: siroheme synthase, N-terminal domain	GO:0006779,GO:0019354,GO:0043115,GO:0055114	KEGG:00270+2.1.1.10,KEGG:00860+4.99.1.4+1.3.1.76+2.1.1.107
NODE_18_length_159534_cov_465.129371_21	TIGRFAM,Pfam,Hamap,Pfam,CDD	TIGR00212,PF03900,MF_00260,PF01379,cd13647	IPR000860,IPR022418,IPR022417	hemC: hydroxymethylbilane synthase,Porphobilinogen deaminase, C-terminal domain,Porphobilinogen deaminase [hemC].,Porphobilinogen deaminase, dipyromethane cofactor binding domain,PBP2_PBGD_2	GO:0004418,GO:0033014	KEGG:00860+2.5.1.61
NODE_18_length_159534_cov_465.129371_22	CDD,Pfam,TIGRFAM,CDD,Pfam	cd06578,PF00590,TIGR01469,cd11642,PF02602	IPR003754,IPR000878,IPR006366	HemD,Tetrapyrrole (Corrin/Porphyrin) Methylases,cobA_cysG_Cterm: uroporphyrinogen-III C-methyltransferase,SUMT,Uroporphyrinogen-III synthase HemD	GO:0004852,GO:0033014,GO:0008152,GO:0008168,GO:0006779,GO:0055114	KEGG:00860+4.2.1.75,KEGG:00270+2.1.1.10,KEGG:00860+4.99.1.4+1.3.1.76+2.1.1.107
NODE_18_length_159534_cov_465.129371_23	Pfam,CDD	PF00490,cd00384	IPR001731	Delta-aminolevulinic acid dehydratase,ALAD_PBGS	GO:0004655,GO:0033014,GO:0046872	KEGG:00860+4.2.1.24
NODE_18_length_159534_cov_465.129371_24	CDD,Pfam,TIGRFAM,Hamap	cd00610,PF00202,TIGR00713,MF_00375	IPR005814,IPR004639	OAT_like,Aminotransferase class-III,hemL: glutamate-1-semialdehyde-2,1-aminomutase,Glutamate-1-semialdehyde 2,1-aminomutase [hemL].	GO:0008483,GO:0030170,GO:0033014,GO:0042286	KEGG:00860+5.4.3.8
NODE_18_length_159534_cov_465.129371_25	TIGRFAM,CDD,Pfam	TIGR00971,cd01005,PF13531	IPR005669	3a0106s03: sulfate ABC transporter, sulfate-binding protein,PBP2_CysP,Bacterial extracellular solute-binding protein	GO:0008272,GO:0015419	"NA"
NODE_18_length_159534_cov_465.129371_26	TIGRFAM,CDD,Pfam,TIGRFAM	TIGR02139,cd06261,PF00528,TIGR00969	IPR011865,IPR000515,IPR005667	permease_CysT: sulfate ABC transporter, permease protein CysT,TM_PBP2,Binding-protein-dependent transport system inner membrane component,3a0106s02: sulfate ABC transporter, permease protein	GO:0008272,GO:0015116,GO:0016021,GO:0006810,GO:0016020,GO:0015419	"NA"
NODE_18_length_159534_cov_465.129371_27	TIGRFAM,Pfam,TIGRFAM,CDD	TIGR00969,PF00528,TIGR02140,cd06261	IPR005667,IPR000515,IPR011866	3a0106s02: sulfate ABC transporter, permease protein,Binding-protein-dependent transport system inner membrane component,permease_CysW: sulfate ABC transporter, permease protein CysW,TM_PBP2	GO:0008272,GO:0015419,GO:0016020,GO:0006810,GO:0015116,GO:0016021	"NA"
NODE_18_length_159534_cov_465.129371_28	TIGRFAM,Pfam,Pfam,CDD	TIGR00968,PF00005,PF12857,cd03296	IPR005666,IPR003439,IPR024765	3a0106s01: sulfate ABC transporter, ATP-binding protein,ABC transporter,TOBE-like domain,ABC_CysA_sulfate_importer	GO:0006810,GO:0016020,GO:0042626,GO:0005524,GO:0016887	KEGG:00920+3.6.3.25
NODE_18_length_159534_cov_465.129371_29	CDD,TIGRFAM,Pfam,TIGRFAM	cd01713,TIGR02055,PF01507,TIGR00434	IPR002500,IPR011798,IPR004511	PAPS_reductase,APS_reductase: adenylylsulfate reductase, thioredoxin dependent,Phosphoadenosine phosphosulfate reductase family,cysH: phosophoadenylyl-sulfate reductase	GO:0003824,GO:0008152,GO:0004604,GO:0019344,GO:0055114,GO:0019379	KEGG:00920+1.8.4.8
NODE_18_length_159534_cov_465.129371_3	CDD,TIGRFAM,Pfam,CDD,Pfam	cd03362,TIGR01056,PF01751,cd00186,PF01131	IPR034144,IPR005738,IPR006171,IPR013497	TOPRIM_TopoIA_TopoIII,topB: DNA topoisomerase III,Toprim domain,TOP1Ac,DNA topoisomerase	GO:0003677,GO:0003916,GO:0006265	"NA"
NODE_18_length_159534_cov_465.129371_30	CDD,Pfam	cd01713,PF01507	IPR002500	PAPS_reductase,Phosphoadenosine phosphosulfate reductase family	GO:0003824,GO:0008152	"NA"
NODE_18_length_159534_cov_465.129371_31	Pfam,TIGRFAM,CDD,Pfam,CDD,CDD,Pfam	PF01583,TIGR02034,cd04166,PF03143,cd03695,cd04095,PF00009	IPR011779,IPR004160,IPR000795	Adenylylsulphate kinase,CysN: sulfate adenylyltransferase, large subunit,CysN_ATPS,Elongation factor Tu C-terminal domain,CysN_NodQ_II,CysN_NoDQ_III,Elongation factor Tu GTP binding domain	GO:0006790,GO:0003924,GO:0005525	KEGG:00230+2.7.7.4,KEGG:00261+2.7.7.4,KEGG:00450+2.7.7.4,KEGG:00920+2.7.7.4
NODE_18_length_159534_cov_465.129371_32	Pfam,TIGRFAM,CDD	PF02597,TIGR01683,cd00565	IPR003749,IPR010035	ThiS family,thiS: thiamine biosynthesis protein ThiS,ThiS	"NA"	"NA"
NODE_18_length_159534_cov_465.129371_33	Pfam,CDD	PF00899,cd00757	IPR000594	ThiF family,ThiF_MoeB_HesA_family	GO:0008641	"NA"
NODE_18_length_159534_cov_465.129371_34	CDD,Pfam	cd08070,PF14464	IPR028090	MPN_like,Prokaryotic homologs of the JAB domain	"NA"	"NA"
NODE_18_length_159534_cov_465.129371_35	Pfam,Pfam,Pfam	PF01077,PF12838,PF03460	IPR006067,IPR017896,IPR005117	Nitrite and sulphite reductase 4Fe-4S domain,4Fe-4S dicluster domain,Nitrite/Sulfite reductase ferredoxin-like half domain	GO:0016491,GO:0020037,GO:0051536,GO:0055114	KEGG:00920+1.8.1.2
NODE_18_length_159534_cov_465.129371_36	Pfam,CDD	PF01206,cd00291	IPR001455	Sulfurtransferase TusA,SirA_YedF_YeeD	"NA"	"NA"
NODE_18_length_159534_cov_465.129371_37	Pfam,Pfam	PF10646,PF13490	IPR019606,IPR027383	Sporulation and spore germination,Putative zinc-finger	"NA"	"NA"
NODE_18_length_159534_cov_465.129371_38	CDD,TIGRFAM,Pfam,Pfam	cd06171,TIGR02937,PF04542,PF08281	IPR014284,IPR007627,IPR013249	Sigma70_r4,sigma70-ECF: RNA polymerase sigma factor, sigma-70 family,Sigma-70 region 2,Sigma-70, region 4	GO:0003677,GO:0003700,GO:0006352,GO:0006355,GO:0016987	"NA"
NODE_18_length_159534_cov_465.129371_39	CDD,Pfam	cd00075,PF14501	IPR032834	HATPase_c,GHKL domain	"NA"	"NA"
NODE_18_length_159534_cov_465.129371_4	Pfam	PF04018	IPR007163	Domain of unknown function (DUF368)	"NA"	"NA"
NODE_18_length_159534_cov_465.129371_42	CDD,Pfam	cd00156,PF00072	IPR001789	REC,Response regulator receiver domain	GO:0000160	"NA"
NODE_18_length_159534_cov_465.129371_45	Pfam	PF06964	IPR010720	Alpha-L-arabinofuranosidase C-terminal domain	GO:0046373,GO:0046556	KEGG:00520+3.2.1.55
NODE_18_length_159534_cov_465.129371_47	Pfam,Pfam,CDD	PF00404,PF00404,cd14256	IPR002105	Dockerin type I repeat,Dockerin type I repeat,Dockerin_I	GO:0000272,GO:0004553	"NA"
NODE_18_length_159534_cov_465.129371_48	Pfam	PF04488	IPR007577	Glycosyltransferase sugar-binding region containing DXD motif	"NA"	"NA"
