NODE_35_length_76221_cov_438.509217_42	CDD,Pfam,CDD	cd02028,PF00485,cd01667	IPR006083	UMPK_like,Phosphoribulokinase / Uridine kinase family,TGS_ThrRS_N	GO:0005524,GO:0008152,GO:0016301	"NA"
NODE_3692_length_482_cov_1.496487_1	Pfam	PF00580	IPR034739	UvrD/REP helicase N-terminal domain	GO:0005524	"NA"
NODE_3694_length_482_cov_1.475410_1	Pfam	PF13231	"NA"	Dolichyl-phosphate-mannose-protein mannosyltransferase	"NA"	"NA"
NODE_3695_length_482_cov_1.161593_1	Pfam	PF00330	IPR001030	Aconitase family (aconitate hydratase)	GO:0008152	KEGG:00290+4.2.1.33
NODE_3696_length_481_cov_1.976526_1	Pfam	PF04166	IPR005255	Pyridoxal phosphate biosynthetic protein PdxA	GO:0051287,GO:0055114	KEGG:00630+1.1.1.26,KEGG:00750+1.1.1.262
NODE_3697_length_481_cov_1.828638_1	Pfam	PF12849	IPR024370	PBP superfamily domain	"NA"	"NA"
NODE_3698_length_481_cov_1.629108_1	Pfam	PF00149	IPR004843	Calcineurin-like phosphoesterase	GO:0016787	"NA"
NODE_37_length_73534_cov_8.653438_1	TIGRFAM,CDD,Pfam	TIGR00758,cd10030,PF03167	IPR005273,IPR005122	UDG_fam4: uracil-DNA glycosylase, family 4,UDG_F4_TTUDGA_like,Uracil DNA glycosylase superfamily	"NA"	"NA"
NODE_37_length_73534_cov_8.653438_10	CDD,Pfam	cd06850,PF00364	IPR000089	biotinyl_domain,Biotin-requiring enzyme	"NA"	"NA"
NODE_37_length_73534_cov_8.653438_11	TIGRFAM,Pfam	TIGR01195,PF04277	IPR005899	oadG_fam: sodium pump decarboxylases, gamma subunit,Oxaloacetate decarboxylase, gamma chain	GO:0008948,GO:0015081,GO:0016020,GO:0071436	KEGG:00620+4.1.1.3
NODE_37_length_73534_cov_8.653438_12	Pfam	PF01039	IPR034733	Carboxyl transferase domain	"NA"	KEGG:00061+6.4.1.2,KEGG:00254+6.4.1.2,KEGG:00620+6.4.1.2,KEGG:00640+6.4.1.2,KEGG:00720+6.4.1.2
NODE_37_length_73534_cov_8.653438_13	Pfam,CDD,TIGRFAM	PF13669,cd07249,TIGR03081	IPR017515	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily,MMCE,metmalonyl_epim: methylmalonyl-CoA epimerase	"NA"	KEGG:00280+5.1.99.1,KEGG:00630+5.1.99.1,KEGG:00640+5.1.99.1,KEGG:00720+5.1.99.1
NODE_37_length_73534_cov_8.653438_14	Pfam,TIGRFAM,CDD	PF03308,TIGR00750,cd03114	IPR005129	ArgK protein,lao: LAO/AO transport system ATPase,ArgK-like	GO:0003924,GO:0005525	"NA"
NODE_37_length_73534_cov_8.653438_15	Pfam,TIGRFAM,CDD	PF02310,TIGR00640,cd02071	IPR006158,IPR006159	B12 binding domain,acid_CoA_mut_C: methylmalonyl-CoA mutase C-terminal domain,MM_CoA_mut_B12_BD	GO:0031419,GO:0046872,GO:0016853	"NA"
NODE_37_length_73534_cov_8.653438_16	TIGRFAM,CDD,Pfam	TIGR00641,cd03680,PF01642	IPR006098,IPR006099	acid_CoA_mut_N: methylmalonyl-CoA mutase N-terminal domain,MM_CoA_mutase_ICM_like,Methylmalonyl-CoA mutase	GO:0004494,GO:0008152,GO:0031419,GO:0016866	"NA"
NODE_37_length_73534_cov_8.653438_17	Pfam,TIGRFAM,Pfam	PF02550,TIGR03458,PF13336	IPR003702,IPR017821,IPR026888	Acetyl-CoA hydrolase/transferase N-terminal domain,YgfH_subfam: succinate CoA transferase,Acetyl-CoA hydrolase/transferase C-terminal domain	GO:0003824,GO:0006084,GO:0016740	"NA"
NODE_37_length_73534_cov_8.653438_18	Pfam	PF12986	IPR024617	Domain of unknown function (DUF3870)	"NA"	"NA"
NODE_37_length_73534_cov_8.653438_19	Pfam,Pfam,TIGRFAM	PF06826,PF06826,TIGR01625	IPR006512	Predicted Permease Membrane Region,Predicted Permease Membrane Region,YidE_YbjL_dupl: AspT/YidE/YbjL antiporter duplication domain	"NA"	"NA"
NODE_37_length_73534_cov_8.653438_2	Pfam,TIGRFAM,CDD	PF03167,TIGR00758,cd10030	IPR005122,IPR005273	Uracil DNA glycosylase superfamily,UDG_fam4: uracil-DNA glycosylase, family 4,UDG_F4_TTUDGA_like	"NA"	"NA"
NODE_37_length_73534_cov_8.653438_20	CDD,Pfam,Pfam,Pfam,TIGRFAM,Hamap	cd00009,PF06480,PF01434,PF00004,TIGR01241,MF_01458	IPR011546,IPR000642,IPR003959,IPR005936	AAA,FtsH Extracellular,Peptidase family M41,ATPase family associated with various cellular activities (AAA),FtsH_fam: ATP-dependent metallopeptidase HflB,ATP-dependent zinc metalloprotease FtsH [ftsH].	GO:0004222,GO:0005524,GO:0008270,GO:0016021,GO:0006508,GO:0016020	"NA"
NODE_37_length_73534_cov_8.653438_21	CDD,Pfam,TIGRFAM	cd06223,PF00156,TIGR01203	IPR000836,IPR005904	PRTases_typeI,Phosphoribosyl transferase domain,HGPRTase: hypoxanthine phosphoribosyltransferase	GO:0009116,GO:0004422,GO:0005737,GO:0006166	KEGG:00230+2.4.2.8,KEGG:00983+2.4.2.8
NODE_37_length_73534_cov_8.653438_22	Hamap,TIGRFAM,CDD,Pfam,Pfam,TIGRFAM	MF_01161,TIGR02432,cd01992,PF01171,PF11734,TIGR02433	IPR012094,IPR012795,IPR011063,IPR012796	tRNA(Ile)-lysidine synthase [tilS].,lysidine_TilS_N: tRNA(Ile)-lysidine synthetase,PP-ATPase,PP-loop family,TilS substrate C-terminal domain,lysidine_TilS_C: tRNA(Ile)-lysidine synthetase, C-terminal domain	GO:0000166,GO:0005524,GO:0005737,GO:0008033,GO:0016879	"NA"
NODE_37_length_73534_cov_8.653438_23	Pfam	PF00069	IPR000719	Protein kinase domain	GO:0004672,GO:0005524,GO:0006468	"NA"
NODE_37_length_73534_cov_8.653438_25	CDD,Pfam,Pfam	cd00198,PF00092,PF13519	IPR002035	vWFA,von Willebrand factor type A domain,von Willebrand factor type A domain	"NA"	"NA"
NODE_37_length_73534_cov_8.653438_26	TIGRFAM,Pfam	TIGR02865,PF07228	IPR014221,IPR001932	spore_II_E: stage II sporulation protein E,Stage II sporulation protein E (SpoIIE)	GO:0003824	KEGG:04658+3.1.3.16,KEGG:04660+3.1.3.16
NODE_37_length_73534_cov_8.653438_27	Pfam,CDD	PF00575,cd05692	IPR003029	S1 RNA binding domain,S1_RPS1_repeat_hs4	GO:0003676	"NA"
NODE_37_length_73534_cov_8.653438_28	Pfam	PF04977	IPR007060	Septum formation initiator	GO:0007049	"NA"
NODE_37_length_73534_cov_8.653438_29	TIGRFAM,Pfam	TIGR02893,PF09578	IPR014242,IPR019074	spore_yabQ: spore cortex biosynthesis protein YabQ,Spore cortex protein YabQ (Spore_YabQ)	"NA"	"NA"
NODE_37_length_73534_cov_8.653438_3	CDD,Pfam,Pfam,Hamap,TIGRFAM,CDD	cd04322,PF00152,PF01336,MF_00252,TIGR00499,cd00775	IPR004364,IPR004365,IPR002313,IPR018149	LysRS_N,tRNA synthetases class II (D, K and N),OB-fold nucleic acid binding domain,Lysine--tRNA ligase [lysS].,lysS_bact: lysine--tRNA ligase,LysRS_core	GO:0000166,GO:0004812,GO:0005524,GO:0006418,GO:0003676,GO:0004824,GO:0006430,GO:0005737	KEGG:00970+6.1.1.6
NODE_37_length_73534_cov_8.653438_30	TIGRFAM,Pfam	TIGR02892,PF07873	IPR012504,IPR022476	spore_yabP: sporulation protein YabP,YabP family	"NA"	"NA"
NODE_37_length_73534_cov_8.653438_31	CDD,Pfam	cd00165,PF01479	IPR002942	S4,S4 domain	GO:0003723	"NA"
NODE_37_length_73534_cov_8.653438_32	Pfam,CDD	PF00216,cd13831	IPR000119	Bacterial DNA-binding protein,HU	GO:0003677	"NA"
NODE_37_length_73534_cov_8.653438_33	TIGRFAM,CDD,Pfam,Pfam,Pfam,CDD	TIGR00444,cd11528,PF00590,PF03819,PF03819,cd11529	IPR011551,IPR000878,IPR004518	mazG: MazG family protein,NTP-PPase_MazG_Nterm,Tetrapyrrole (Corrin/Porphyrin) Methylases,MazG nucleotide pyrophosphohydrolase domain,MazG nucleotide pyrophosphohydrolase domain,NTP-PPase_MazG_Cterm	GO:0008152,GO:0008168	"NA"
NODE_37_length_73534_cov_8.653438_34	CDD,Pfam,Pfam	cd13124,PF14667,PF01943	IPR024923,IPR029303,IPR002797	MATE_SpoVB_like,Polysaccharide biosynthesis C-terminal domain,Polysaccharide biosynthesis protein	GO:0016020	"NA"
NODE_37_length_73534_cov_8.653438_35	TIGRFAM,Pfam,Pfam,TIGRFAM	TIGR02851,PF04014,PF15714,TIGR01439	IPR014213,IPR007159	spore_V_T: stage V sporulation protein T,Antidote-toxin recognition MazE, bacterial antitoxin,Stage V sporulation protein T C-terminal, transcription factor,lp_hng_hel_AbrB: transcriptional regulator, AbrB family	GO:0003677	"NA"
NODE_37_length_73534_cov_8.653438_36	Pfam,CDD,CDD,Pfam,Pfam,TIGRFAM,Pfam,Hamap	PF03461,cd00079,cd00046,PF00271,PF02559,TIGR00580,PF00270,MF_00969	IPR005118,IPR001650,IPR003711,IPR004576,IPR011545	TRCF domain,HELICc,DEXDc,Helicase conserved C-terminal domain,CarD-like/TRCF domain,mfd: transcription-repair coupling factor,DEAD/DEAH box helicase,Transcription-repair-coupling factor [mfd].	GO:0006281,GO:0003684,GO:0005524,GO:0003676	"NA"
NODE_37_length_73534_cov_8.653438_37	Pfam,CDD,TIGRFAM,Hamap	PF01195,cd00462,TIGR00447,MF_00083	IPR001328	Peptidyl-tRNA hydrolase,PTH,pth: aminoacyl-tRNA hydrolase,Peptidyl-tRNA hydrolase [pth].	GO:0004045	"NA"
NODE_37_length_73534_cov_8.653438_38	Pfam,Hamap,TIGRFAM,CDD,Pfam	PF13793,MF_00583_B,TIGR01251,cd06223,PF14572	IPR029099,IPR005946,IPR000836	N-terminal domain of ribose phosphate pyrophosphokinase,Ribose-phosphate pyrophosphokinase [prs].,ribP_PPkin: ribose-phosphate diphosphokinase,PRTases_typeI,Phosphoribosyl synthetase-associated domain	GO:0000287,GO:0004749,GO:0009165,GO:0009116	KEGG:00030+2.7.6.1,KEGG:00230+2.7.6.1
NODE_37_length_73534_cov_8.653438_39	Pfam,Pfam,Pfam,TIGRFAM,Pfam,Hamap,CDD,CDD	PF00132,PF00132,PF00132,TIGR01173,PF12804,MF_01631,cd02540,cd03353	IPR001451,IPR005882,IPR025877	Bacterial transferase hexapeptide (six repeats),Bacterial transferase hexapeptide (six repeats),Bacterial transferase hexapeptide (six repeats),glmU: UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase,MobA-like NTP transferase domain,Bifunctional protein GlmU [glmU].,GT2_GlmU_N_bac,LbH_GlmU_C	GO:0000287,GO:0000902,GO:0003977,GO:0005737,GO:0009103,GO:0009252,GO:0019134	KEGG:00520+2.3.1.157+2.7.7.23,KEGG:00561+2.3.1.15,KEGG:00564+2.3.1.15
NODE_37_length_73534_cov_8.653438_4	Pfam,Hamap,TIGRFAM,Pfam	PF03449,MF_00105,TIGR01462,PF01272	IPR022691,IPR028624,IPR006359,IPR001437	Transcription elongation factor, N-terminal,Transcription elongation factor GreA [greA].,greA: transcription elongation factor GreA,Transcription elongation factor, GreA/GreB, C-term	GO:0003677,GO:0032784,GO:0070063	"NA"
NODE_37_length_73534_cov_8.653438_40	Pfam,Hamap	PF04026,MF_00819	IPR007170	SpoVG,Putative septation protein SpoVG [spoVG].	GO:0030435	"NA"
NODE_37_length_73534_cov_8.653438_41	Pfam,Pfam,TIGRFAM,Pfam,Hamap	PF08245,PF02875,TIGR01082,PF01225,MF_00046	IPR013221,IPR004101,IPR005758,IPR000713	Mur ligase middle domain,Mur ligase family, glutamate ligase domain,murC: UDP-N-acetylmuramate--L-alanine ligase,Mur ligase family, catalytic domain,UDP-N-acetylmuramate--L-alanine ligase [murC].	GO:0005524,GO:0009058,GO:0016874,GO:0008763,GO:0009252	KEGG:00471+6.3.2.8,KEGG:00550+6.3.2.8
NODE_37_length_73534_cov_8.653438_42	TIGRFAM,Pfam	TIGR00350,PF03816	IPR004474	lytR_cpsA_psr: cell envelope-related function transcriptional attenuator common domain,Cell envelope-related transcriptional attenuator domain	"NA"	"NA"
NODE_37_length_73534_cov_8.653438_43	CDD,CDD,Hamap,Pfam	cd05016,cd05015,MF_00473,PF00342	IPR035482,IPR035476,IPR001672	SIS_PGI_2,SIS_PGI_1,Glucose-6-phosphate isomerase [pgi].,Phosphoglucose isomerase	GO:0004347,GO:0006094,GO:0006096	KEGG:00010+5.3.1.9,KEGG:00030+5.3.1.9,KEGG:00500+5.3.1.9,KEGG:00520+5.3.1.9
NODE_37_length_73534_cov_8.653438_44	Pfam,TIGRFAM,Pfam	PF08448,TIGR00229,PF07228	IPR013656,IPR000014,IPR001932	PAS fold,sensory_box: PAS domain S-box protein,Stage II sporulation protein E (SpoIIE)	GO:0003824	KEGG:04658+3.1.3.16,KEGG:04660+3.1.3.16
NODE_37_length_73534_cov_8.653438_45	Pfam,TIGRFAM	PF01923,TIGR00636	IPR016030,IPR029499	Cobalamin adenosyltransferase,PduO_Nterm: ATP:cob(I)alamin adenosyltransferase	"NA"	KEGG:00860+2.5.1.17
NODE_37_length_73534_cov_8.653438_46	CDD,CDD,Pfam,Pfam	cd02440,cd11715,PF01170,PF02926	IPR000241,IPR004114	AdoMet_MTases,THUMP_AdoMetMT,Putative RNA methylase family UPF0020,THUMP domain	GO:0003723	KEGG:00564+2.1.1.17
NODE_37_length_73534_cov_8.653438_47	TIGRFAM,Pfam,CDD	TIGR00332,PF01880,cd03172	IPR002742	neela_ferrous: desulfoferrodoxin ferrous iron-binding domain,Desulfoferrodoxin,SORL_classII	GO:0005506,GO:0016491,GO:0055114	"NA"
NODE_37_length_73534_cov_8.653438_48	Hamap,TIGRFAM,CDD,CDD,Pfam	MF_02006,TIGR00234,cd00805,cd00165,PF00579	IPR024107,IPR002307,IPR002305	Tyrosine--tRNA ligase [tyrS].,tyrS: tyrosine--tRNA ligase,TyrRS_core,S4,tRNA synthetases class I (W and Y)	GO:0004831,GO:0000166,GO:0005524,GO:0005737,GO:0006437,GO:0004812,GO:0006418	KEGG:00970+6.1.1.1
NODE_37_length_73534_cov_8.653438_49	CDD,Pfam,TIGRFAM	cd05379,PF00188,TIGR02909	IPR014044,IPR014258	SCP_bacterial,Cysteine-rich secretory protein family,spore_YkwD: uncharacterized protein, YkwD family	"NA"	"NA"
NODE_37_length_73534_cov_8.653438_50	Pfam,CDD	PF00293,cd03426	IPR000086	NUDIX domain,CoAse	GO:0016787	"NA"
NODE_37_length_73534_cov_8.653438_51	Hamap,Pfam	MF_01845,PF03313	IPR021144,IPR005130	UPF0597 protein YhaM [yhaM].,Serine dehydratase alpha chain	"NA"	"NA"
NODE_37_length_73534_cov_8.653438_52	CDD,CDD,Pfam,Pfam	cd00130,cd00009,PF00158,PF00989	IPR000014,IPR002078,IPR013767	PAS,AAA,Sigma-54 interaction domain,PAS fold	GO:0005524,GO:0006355,GO:0008134	"NA"
NODE_37_length_73534_cov_8.653438_53	Pfam	PF04525	IPR007612	LURP-one-related	"NA"	"NA"
NODE_37_length_73534_cov_8.653438_54	Pfam,CDD	PF00383,cd01286	IPR002125,IPR035105	Cytidine and deoxycytidylate deaminase zinc-binding region,deoxycytidylate_deaminase	"NA"	"NA"
NODE_37_length_73534_cov_8.653438_55	CDD,Pfam,Pfam	cd09277,PF01693,PF00075	IPR011320,IPR002156	RNase_HI_bacteria_like,Caulimovirus viroplasmin,RNase H	GO:0003676,GO:0004523	"NA"
NODE_37_length_73534_cov_8.653438_56	Pfam,CDD	PF00857,cd00431	IPR000868	Isochorismatase family,cysteine_hydrolases	GO:0003824,GO:0008152	"NA"
NODE_37_length_73534_cov_8.653438_57	Pfam,TIGRFAM,CDD	PF00491,TIGR01229,cd09989	IPR006035,IPR014033	Arginase family,rocF_arginase: arginase,Arginase	GO:0046872,GO:0004053,GO:0006525	KEGG:00220+3.5.3.1,KEGG:00330+3.5.3.1
NODE_37_length_73534_cov_8.653438_58	Pfam,CDD,Pfam	PF02826,cd12155,PF00389	IPR006140,IPR006139	D-isomer specific 2-hydroxyacid dehydrogenase, NAD binding domain,PGDH_1,D-isomer specific 2-hydroxyacid dehydrogenase, catalytic domain	GO:0051287,GO:0055114,GO:0008152,GO:0016616	"NA"
NODE_37_length_73534_cov_8.653438_59	Pfam	PF01293	IPR001272	Phosphoenolpyruvate carboxykinase	GO:0004612,GO:0005524,GO:0006094	KEGG:00010+4.1.1.49,KEGG:00020+4.1.1.49,KEGG:00620+4.1.1.49,KEGG:00710+4.1.1.49
NODE_37_length_73534_cov_8.653438_6	TIGRFAM,Pfam,CDD	TIGR00737,PF01207,cd02801	IPR004652,IPR001269,IPR035587	nifR3_yhdG: putative TIM-barrel protein, nifR3 family,Dihydrouridine synthase (Dus),DUS_like_FMN	GO:0008033,GO:0016491,GO:0050660,GO:0055114,GO:0017150	"NA"
NODE_37_length_73534_cov_8.653438_61	Pfam,TIGRFAM,Pfam	PF16916,TIGR01297,PF01545	IPR027470,IPR002524	Dimerisation domain of Zinc Transporter,CDF: cation diffusion facilitator family transporter,Cation efflux family	GO:0006812,GO:0008324,GO:0016021,GO:0055085	"NA"
NODE_37_length_73534_cov_8.653438_62	Pfam	PF04024	IPR007168	PspC domain	"NA"	"NA"
NODE_37_length_73534_cov_8.653438_63	CDD,TIGRFAM,Pfam,Pfam	cd13143,TIGR00797,PF01554,PF01554	IPR002528	MATE_MepA_like,matE: MATE efflux family protein,MatE,MatE	GO:0006855,GO:0015238,GO:0015297,GO:0016020,GO:0055085	"NA"
NODE_37_length_73534_cov_8.653438_64	Pfam	PF12724	IPR026816	Flavodoxin domain	"NA"	"NA"
NODE_37_length_73534_cov_8.653438_65	Pfam	PF03747	IPR005502	ADP-ribosylglycohydrolase	"NA"	"NA"
NODE_37_length_73534_cov_8.653438_66	Pfam,Pfam	PF00015,PF02743	IPR004089,IPR033479	Methyl-accepting chemotaxis protein (MCP) signalling domain,Cache domain	GO:0004871,GO:0007165,GO:0016020	"NA"
NODE_37_length_73534_cov_8.653438_67	Pfam	PF03960	IPR006660	ArsC family	"NA"	"NA"
NODE_37_length_73534_cov_8.653438_68	TIGRFAM,Pfam,CDD	TIGR00277,PF08668,cd00077	IPR006675,IPR013976,IPR003607	HDIG: HDIG domain,HDOD domain,HDc	"NA"	"NA"
NODE_37_length_73534_cov_8.653438_69	TIGRFAM,CDD,Pfam	TIGR02481,cd12107,PF01814	IPR012827,IPR012312	hemeryth_dom: hemerythrin-like metal-binding domain,Hemerythrin,Hemerythrin HHE cation binding domain	GO:0046872	"NA"
NODE_37_length_73534_cov_8.653438_7	TIGRFAM,Pfam,CDD,Hamap	TIGR00671,PF03309,cd00012,MF_01274	IPR004619	baf: pantothenate kinase, type III,Type III pantothenate kinase,NBD_sugar-kinase_HSP70_actin,Type III pantothenate kinase [coaX].	GO:0004594	KEGG:00770+2.7.1.33
NODE_37_length_73534_cov_8.653438_71	Pfam,CDD	PF00753,cd07709	IPR001279	Metallo-beta-lactamase superfamily,flavodiiron_proteins_MBL-fold	"NA"	"NA"
NODE_37_length_73534_cov_8.653438_72	Pfam,TIGRFAM	PF01910,TIGR00106	IPR002767	Thiamine-binding protein,TIGR00106: uncharacterized protein, MTH1187 family	"NA"	"NA"
NODE_37_length_73534_cov_8.653438_73	Hamap,Pfam,CDD	MF_00228,PF02110,cd01170	IPR000417	Hydroxyethylthiazole kinase [thiM].,Hydroxyethylthiazole kinase family,THZ_kinase	GO:0004417,GO:0009228	KEGG:00730+2.7.1.50
NODE_37_length_73534_cov_8.653438_8	Pfam	PF12822	IPR024529	ECF transporter, substrate-specific component	GO:0005215	"NA"
NODE_37_length_73534_cov_8.653438_9	TIGRFAM,Pfam	TIGR01109,PF03977	IPR005661	Na_pump_decarbB: sodium ion-translocating decarboxylase, beta subunit,Na+-transporting oxaloacetate decarboxylase beta subunit	GO:0006814,GO:0016829	KEGG:00620+4.1.1.3
NODE_370_length_3268_cov_2.194522_3	TIGRFAM,CDD,Pfam,Pfam	TIGR00594,cd12113,PF07733,PF02811	IPR004805,IPR011708,IPR004013	polc: DNA polymerase III, alpha subunit,PHP_PolIIIA_DnaE3,Bacterial DNA polymerase III alpha subunit,PHP domain	GO:0006260,GO:0008408,GO:0003824	KEGG:00230+2.7.7.7,KEGG:00240+2.7.7.7
NODE_3700_length_481_cov_1.492958_1	Pfam	PF01411	IPR018164	tRNA synthetases class II (A)	GO:0000166,GO:0004813,GO:0005524,GO:0006419	KEGG:00970+6.1.1.7
NODE_3702_length_481_cov_1.000000_1	Pfam	PF01956	IPR002809	Integral membrane protein DUF106	GO:0016020	"NA"
NODE_3703_length_481_cov_0.833333_1	Pfam	PF02610	IPR003762	L-arabinose isomerase	GO:0008152,GO:0008733	KEGG:00040+5.3.1.4
NODE_3704_length_480_cov_53.343529_1	Pfam	PF01554	IPR002528	MatE	GO:0006855,GO:0015238,GO:0015297,GO:0016020,GO:0055085	"NA"
NODE_3706_length_480_cov_2.294118_1	Pfam	PF00542	IPR013823	Ribosomal protein L7/L12 C-terminal domain	GO:0003735,GO:0006412	"NA"
NODE_371_length_3255_cov_2.648750_1	Pfam,CDD	PF02653,cd06580	IPR001851	Branched-chain amino acid transport system / permease component,TM_PBP1_transp_TpRbsC_like	GO:0005215,GO:0006810,GO:0016020	"NA"
NODE_371_length_3255_cov_2.648750_2	Pfam	PF02653	IPR001851	Branched-chain amino acid transport system / permease component	GO:0005215,GO:0006810,GO:0016020	"NA"
NODE_371_length_3255_cov_2.648750_3	Pfam,CDD	PF02653,cd06580	IPR001851	Branched-chain amino acid transport system / permease component,TM_PBP1_transp_TpRbsC_like	GO:0005215,GO:0006810,GO:0016020	"NA"
NODE_371_length_3255_cov_2.648750_4	CDD,Pfam	cd03215,PF00005	IPR003439	ABC_Carb_Monos_II,ABC transporter	GO:0005524,GO:0016887	"NA"
NODE_3710_length_480_cov_1.668235_1	Pfam	PF12833	IPR018060	Helix-turn-helix domain	GO:0003700,GO:0006355,GO:0043565	"NA"
NODE_3711_length_480_cov_1.407059_1	Pfam	PF12704	IPR025857	MacB-like periplasmic core domain	"NA"	"NA"
NODE_3712_length_480_cov_1.331765_1	Pfam,TIGRFAM	PF00009,TIGR00231	IPR000795,IPR005225	Elongation factor Tu GTP binding domain,small_GTP: small GTP-binding protein domain	GO:0003924,GO:0005525	"NA"
NODE_3713_length_480_cov_1.322353_2	Pfam	PF05848	IPR008463	Firmicute transcriptional repressor of class III stress genes (CtsR)	GO:0003677,GO:0006355,GO:0006950	"NA"
NODE_3714_length_480_cov_1.265882_1	Pfam	PF01266	IPR006076	FAD dependent oxidoreductase	GO:0016491,GO:0055114	"NA"
NODE_3716_length_479_cov_1.667453_1	Pfam	PF00122	"NA"	E1-E2 ATPase	"NA"	"NA"
NODE_3718_length_479_cov_1.169811_1	TIGRFAM,CDD,Pfam	TIGR00231,cd00880,PF01926	IPR005225,IPR006073	small_GTP: small GTP-binding protein domain,Era_like,50S ribosome-binding GTPase	GO:0005525	"NA"
NODE_372_length_3250_cov_378.034429_1	Pfam,CDD	PF07690,cd06174	IPR011701,IPR020846	Major Facilitator Superfamily,MFS	GO:0016021,GO:0055085	"NA"
NODE_372_length_3250_cov_378.034429_2	Pfam,TIGRFAM,CDD	PF00171,TIGR01236,cd07123	IPR015590,IPR005931	Aldehyde dehydrogenase family,D1pyr5carbox1: 1-pyrroline-5-carboxylate dehydrogenase,ALDH_F4-17_P5CDH	GO:0008152,GO:0016491,GO:0055114,GO:0003842,GO:0010133	KEGG:00250+1.2.1.88,KEGG:00330+1.2.1.88
NODE_3720_length_478_cov_1.676123_1	Pfam,Pfam	PF01408,PF02894	IPR000683,IPR004104	Oxidoreductase family, NAD-binding Rossmann fold,Oxidoreductase family, C-terminal alpha/beta domain	GO:0016491,GO:0008152,GO:0055114	"NA"
NODE_3722_length_478_cov_1.659574_1	Pfam	PF04919	IPR007003	Protein of unknown function (DUF655)	"NA"	"NA"
NODE_3723_length_478_cov_1.553191_1	Pfam	PF13524	"NA"	Glycosyl transferases group 1	"NA"	"NA"
NODE_3724_length_478_cov_1.505910_1	Pfam	PF01676	IPR006124	Metalloenzyme superfamily	GO:0003824,GO:0046872	"NA"
NODE_3725_length_478_cov_1.479905_1	Pfam	PF03030	IPR004131	Inorganic H+ pyrophosphatase	GO:0004427,GO:0009678,GO:0015992,GO:0016020	KEGG:00190+3.6.1.1
NODE_3726_length_478_cov_1.408983_1	Pfam	PF00224	IPR015793	Pyruvate kinase, barrel domain	GO:0000287,GO:0004743,GO:0006096,GO:0030955	KEGG:00010+2.7.1.40,KEGG:00230+2.7.1.40,KEGG:00620+2.7.1.40
NODE_3729_length_477_cov_1.786730_1	CDD,Pfam,TIGRFAM	cd00475,PF01255,TIGR00055	IPR001441	Cis_IPPS,Putative undecaprenyl diphosphate synthase,uppS: di-trans,poly-cis-decaprenylcistransferase	GO:0016765	"NA"
NODE_373_length_3250_cov_2.314867_1	Pfam,Pfam	PF00005,PF08402	IPR003439,IPR013611	ABC transporter,TOBE domain	GO:0005524,GO:0016887,GO:0005215,GO:0006810,GO:0016820,GO:0043190	"NA"
NODE_373_length_3250_cov_2.314867_2	Pfam,CDD,CDD,Pfam	PF13377,cd06267,cd01392,PF00356	IPR000843	Periplasmic binding protein-like domain,PBP1_LacI_sugar_binding_like,HTH_LacI,Bacterial regulatory proteins, lacI family	GO:0003677,GO:0006355	"NA"
NODE_373_length_3250_cov_2.314867_3	Pfam	PF01910	IPR002767	Thiamine-binding protein	"NA"	"NA"
NODE_3731_length_477_cov_1.537915_1	Pfam,TIGRFAM	PF13528,TIGR00661	IPR005262	Glycosyl transferase family 1,MJ1255: conserved hypothetical protein	"NA"	"NA"
NODE_3732_length_477_cov_1.334123_1	Pfam	PF00923	IPR001585	Transaldolase/Fructose-6-phosphate aldolase	GO:0005975	KEGG:00030+2.2.1.2
NODE_3735_length_476_cov_1.833729_1	Pfam	PF00145	IPR029063	C-5 cytosine-specific DNA methylase	"NA"	"NA"
NODE_3736_length_476_cov_1.686461_1	Pfam	PF12897	IPR024551	Alanine-glyoxylate amino-transferase	"NA"	"NA"
NODE_3738_length_476_cov_1.541568_1	Pfam	PF07556	IPR011435	Protein of unknown function (DUF1538)	"NA"	"NA"
NODE_374_length_3250_cov_2.104538_3	Pfam,Pfam	PF02829,PF08279	IPR004173,IPR013196	3H domain,HTH domain	GO:0036094	"NA"
NODE_374_length_3250_cov_2.104538_5	Pfam,TIGRFAM	PF09719,TIGR01909	IPR010181	Putative redox-active protein (C_GCAxxG_C_C),C_GCAxxG_C_C: C_GCAxxG_C_C family protein	"NA"	"NA"
NODE_374_length_3250_cov_2.104538_6	TIGRFAM,Pfam	TIGR00689,PF02502	IPR003500	rpiB_lacA_lacB: sugar-phosphate isomerase, RpiB/LacA/LacB family,Ribose/Galactose Isomerase	GO:0005975,GO:0016853	KEGG:00052+5.3.1.26
NODE_3740_length_476_cov_1.463183_1	Pfam	PF13185	IPR003018	GAF domain	GO:0005515	"NA"
